68737	27.528533	1.657487	猪队友
13818	5.253802	1.378603	一般般
21662	8.946752	11.426657	神队友
86686	35.557263	1.430029	猪队友
33214	7.48355	10.688513	神队友
24091	22.317302	1.411137	猪队友
42544	5.069724	10.766119	神队友
61861	25.792231	1.615483	猪队友
47903	24.138435	0.475994	猪队友
27190	7.929517	10.304378	神队友
6013	9.378238	0.307392	一般般
17223	3.361362	11.643204	神队友
69027	27.939406	1.325042	猪队友
78642	30.735384	0.705788	猪队友
20254	6.592723	10.286188	神队友
11704	5.098356	10.704748	神队友
24985	4.299025	10.545337	神队友
21316	6.158297	10.218067	神队友
76368	36.1439	0.558388	猪队友
17953	5.9717	11.221787	神队友
152	0	0.681478	一般般
9146	3.178961	1.292692	一般般
75346	37.62535	0.339926	猪队友
26376	21.995833	0.267826	猪队友
25255	5.640467	10.416181	神队友
9198	4.628339	10.985462	神队友
12518	4.662664	0.495403	一般般
25453	5.754047	1.382742	一般般
12530	0	0.037146	一般般
62230	29.334332	0.198118	猪队友
9517	3.846162	0.619968	一般般
71161	30.685084	0.678179	猪队友
1593	4.752134	0.359205	一般般
33794	20.69763	0.966786	猪队友
29710	5.365836	10.505898	神队友
16941	0.461478	0.352865	一般般
69209	31.339537	1.06874	猪队友
4446	5.42028	0.12731	一般般
9347	3.469955	1.619947	一般般
45635	3.517067	10.994858	神队友
65889	28.306512	0.41369	猪队友
10753	2.62869	0.44432	一般般
7055	0	0.802985	一般般
7905	0	1.170397	一般般
43447	2.298767	11.582346	神队友
9194	7.331319	1.277988	一般般
61914	29.392269	0.151617	猪队友
15630	5.541201	1.180596	一般般
79194	35.14946	0.53754	猪队友
12268	5.515189	0.250562	一般般
23682	2.728898	10.920494	神队友
16080	6.318785	11.510979	神队友
19119	3.574709	1.531514	一般般
20902	2.350965	10.026332	神队友
63039	27.122363	1.630177	猪队友
51136	21.828412	1.013702	猪队友
25262	5.117989	11.156862	神队友
32776	6.309897	10.086291	神队友
64191	28.342034	1.388569	猪队友
15436	0.241714	0.715577	一般般
14402	10.482619	1.694972	一般般
6341	9.28951	1.428879	一般般
14113	4.269419	0.134181	一般般
6390	0	0.189456	一般般
8794	0.817119	0.143668	一般般
43432	21.508394	0.652651	猪队友
28334	4.359918	10.052262	神队友
24068	5.052333	10.550423	神队友
20819	6.11166	10.989159	神队友
12239	6.265971	10.724054	神队友
18725	5.38383	10.254836	神队友
57071	23.878569	1.377983	猪队友
72420	33.679237	0.025346	猪队友
18294	5.526846	10.781569	神队友
9896	0	0.924198	一般般
65821	24.106727	1.085669	猪队友
7645	8.118856	1.470686	一般般
71289	27.796874	0.052336	猪队友
5128	2.789669	1.09307	一般般
13711	6.226962	0.287251	一般般
12240	5.169548	11.660104	神队友
15092	0	1.370549	一般般
5017	7.513353	0.137348	一般般
10141	8.240793	0.099735	一般般
25570	9.612797	11.24739	神队友
46893	23.562976	0.445386	猪队友
8178	3.230482	1.331698	一般般
55783	23.612548	1.551911	猪队友
1148	0	0.332365	一般般
10062	3.931299	0.487577	一般般
74124	34.752342	1.15516	猪队友
66603	30.261887	1.628085	猪队友
11893	2.787266	1.570402	一般般
40908	10.112319	11.324132	神队友
29891	0.184553	10.223382	神队友
65915	23.868359	0.128078	猪队友
65678	23.507965	0.028904	猪队友
62996	31.019254	0.427554	猪队友
36851	23.812387	0.655245	猪队友
26669	6.056784	10.378725	神队友
28876	3.82688	11.002328	神队友
16878	6.173861	11.478244	神队友
36246	6.506465	10.421993	神队友
2761	2.798138	10.147917	神队友
25282	5.155081	11.370039	神队友
68306	30.645275	0.693453	猪队友
21262	4.6632	11.521541	神队友
24754	5.790404	11.312679	神队友
13408	2.810534	0.219962	一般般
20365	4.825999	11.3885	神队友
10709	1.421316	0.677603	一般般
14332	6.123219	10.809107	神队友
35517	8.402206	10.661524	神队友
6178	1.212255	0.836807	一般般
10639	1.568446	1.297469	一般般
29613	23.343473	1.312266	猪队友
22392	25.400155	0.193494	猪队友
51126	23.818754	0.590905	猪队友
43644	2.973845	10.307364	神队友
41417	4.078824	10.734876	神队友
24859	20.153467	0.766619	猪队友
61732	28.325167	0.028479	猪队友
71128	27.092089	1.216733	猪队友
17276	0.192485	11.094409	神队友
20453	5.340791	11.087721	神队友
18670	2.077169	1.019775	一般般
70600	30.151966	0.993105	猪队友
12683	0.046826	0.809614	一般般
81597	31.221874	1.395015	猪队友
69959	34.497963	1.019254	猪队友
8124	3.554508	0.533462	一般般
18867	3.522673	0.086725	一般般
80886	34.531655	0.380172	猪队友
55895	23.027528	0.885457	猪队友
31587	21.845967	0.488985	猪队友
591	5.226164	10.804403	神队友
70096	30.965926	1.212328	猪队友
53151	22.129921	1.477378	猪队友
11992	0	1.606849	一般般
23114	4.489005	10.827814	神队友
7413	0	1.020797	一般般
10583	0	1.270167	一般般
58668	26.556676	0.055183	猪队友
25018	4.959588	10.06002	神队友
70843	27.436056	1.479856	猪队友
14011	0.404888	0.459517	一般般
25015	4.952942	11.650279	神队友
70839	35.600252	0.021935	猪队友
3024	2.723846	0.387455	一般般
5526	0.513866	1.323448	一般般
5113	0	0.861859	一般般
20851	7.280602	1.43847	一般般
30999	4.161978	11.11018	神队友
15823	0.991725	0.730979	一般般
25432	2.39838	10.684218	神队友
43711	7.149747	11.389088	神队友
64371	29.149678	0.874905	猪队友
9289	9.666576	1.37033	一般般
60613	23.62011	0.287767	猪队友
18338	5.2388	1.253646	一般般
12845	9.715782	11.503758	神队友
74676	34.44574	1.21116	猪队友
24143	8.609528	10.36424	神队友
14153	3.141585	0.42428	一般般
9327	0	0.120947	一般般
18991	0.45475	1.03328	一般般
9193	0.51031	0.016395	一般般
2285	3.864171	0.616349	一般般
9493	6.724021	0.563044	一般般
2371	4.289375	0.012563	一般般
13963	0	1.43703	一般般
2299	3.733617	0.698269	一般般
5262	2.002589	1.380184	一般般
4659	2.502627	0.184223	一般般
17582	6.382129	0.876581	一般般
17750	3.546741	10.128706	神队友
9868	2.694977	0.432818	一般般
18333	3.951256	0.3333	一般般
3780	9.856183	0.329181	一般般
18190	2.068962	0.429927	一般般
11145	3.410627	0.631838	一般般
68846	29.974715	0.669787	猪队友
16575	5.650102	10.866627	神队友
38111	4.134528	10.728045	神队友
33757	2.882601	11.332446	神队友
